"key","number","candidateScore","partyC","partyName"
"UDN_1_5","5",843,701,"ประชาธิปัตย์"
"UDN_1_2","2",689,762,"ไทยสร้างไทย"
"UDN_1_1","1",687,706,"ชาติพัฒนากล้า"
"UDN_1_8","8",537,719,"เสรีรวมไทย"
"UDN_1_3","3",437,709,"ภูมิใจไทย"
"UDN_1_7","7",350,769,"ไทยภักดี"
"UDN_1_10","10",189,761,"พลังสังคมใหม่"
"UDN_1_12","12",158,737,"พลังปวงชนไทย"
"UDN_1_14","14",152,765,"ไทยสมาร์ท"
"UDN_1_13","13",139,742,"คลองไทย"
"UDN_10_6","6",47532,705,"เพื่อไทย"
"UDN_10_3","3",20520,726,"ก้าวไกล"
"UDN_10_9","9",3405,762,"ไทยสร้างไทย"
"UDN_10_4","4",1681,743,"พลังประชารัฐ"
"UDN_10_2","2",1564,763,"รวมไทยสร้างชาติ"
"UDN_10_8","8",736,719,"เสรีรวมไทย"
"UDN_10_1","1",705,770,"แนวทางใหม่"
"UDN_10_5","5",581,701,"ประชาธิปัตย์"
"UDN_10_13","13",350,742,"คลองไทย"
"UDN_10_7","7",340,769,"ไทยภักดี"
"UDN_10_10","10",276,733,"ไทยศรีวิไลย์"
"UDN_10_11","11",170,761,"พลังสังคมใหม่"
"UDN_10_14","14",132,765,"ไทยสมาร์ท"
"UDN_10_12","12",126,737,"พลังปวงชนไทย"
"UDN_2_11","11",41285,705,"เพื่อไทย"
"UDN_2_2","2",29058,726,"ก้าวไกล"
"UDN_2_4","4",6296,763,"รวมไทยสร้างชาติ"
"UDN_2_13","13",3992,743,"พลังประชารัฐ"
"UDN_2_14","14",2535,762,"ไทยสร้างไทย"
"UDN_2_12","12",2069,719,"เสรีรวมไทย"
"UDN_2_1","1",1534,709,"ภูมิใจไทย"
"UDN_2_7","7",564,701,"ประชาธิปัตย์"
"UDN_2_9","9",466,758,"ไทยรวมไทย"
"UDN_2_6","6",450,738,"เพื่อชาติไทย"
"UDN_2_3","3",439,739,"รวมแผ่นดิน"
"UDN_2_5","5",342,706,"ชาติพัฒนากล้า"
"UDN_2_10","10",221,733,"ไทยศรีวิไลย์"
"UDN_2_8","8",201,769,"ไทยภักดี"
"UDN_2_17","17",122,765,"ไทยสมาร์ท"
"UDN_2_16","16",104,770,"แนวทางใหม่"
"UDN_2_15","15",99,737,"พลังปวงชนไทย"
"UDN_3_8","8",36250,762,"ไทยสร้างไทย"
"UDN_3_11","11",20248,705,"เพื่อไทย"
"UDN_3_4","4",17654,726,"ก้าวไกล"
"UDN_3_10","10",827,763,"รวมไทยสร้างชาติ"
"UDN_3_3","3",807,743,"พลังประชารัฐ"
"UDN_3_1","1",619,719,"เสรีรวมไทย"
"UDN_3_9","9",465,709,"ภูมิใจไทย"
"UDN_3_2","2",416,733,"ไทยศรีวิไลย์"
"UDN_3_6","6",344,761,"พลังสังคมใหม่"
"UDN_3_7","7",326,701,"ประชาธิปัตย์"
"UDN_3_12","12",253,770,"แนวทางใหม่"
"UDN_3_14","14",229,742,"คลองไทย"
"UDN_3_5","5",207,769,"ไทยภักดี"
"UDN_3_15","15",69,765,"ไทยสมาร์ท"
"UDN_3_13","13",0,737,"พลังปวงชนไทย"
"UDN_4_5","5",21475,705,"เพื่อไทย"
"UDN_4_4","4",19030,762,"ไทยสร้างไทย"
"UDN_4_9","9",18145,719,"เสรีรวมไทย"
"UDN_4_6","6",8603,726,"ก้าวไกล"
"UDN_4_8","8",7560,743,"พลังประชารัฐ"
"UDN_4_1","1",745,763,"รวมไทยสร้างชาติ"
"UDN_4_14","14",445,774,"ราษฎร์วิถี"
"UDN_4_15","15",226,737,"พลังปวงชนไทย"
"UDN_4_2","2",224,709,"ภูมิใจไทย"
"UDN_4_3","3",221,738,"เพื่อชาติไทย"
"UDN_4_11","11",209,701,"ประชาธิปัตย์"
"UDN_4_7","7",208,733,"ไทยศรีวิไลย์"
"UDN_4_13","13",114,742,"คลองไทย"
"UDN_4_16","16",94,770,"แนวทางใหม่"
"UDN_4_12","12",69,769,"ไทยภักดี"
"UDN_4_10","10",65,761,"พลังสังคมใหม่"
"UDN_4_17","17",29,765,"ไทยสมาร์ท"
"UDN_5_5","5",36489,705,"เพื่อไทย"
"UDN_5_6","6",20298,726,"ก้าวไกล"
"UDN_5_1","1",6656,762,"ไทยสร้างไทย"
"UDN_5_2","2",1969,763,"รวมไทยสร้างชาติ"
"UDN_5_4","4",1694,743,"พลังประชารัฐ"
"UDN_5_9","9",679,709,"ภูมิใจไทย"
"UDN_5_13","13",413,714,"ครูไทยเพื่อประชาชน"
"UDN_5_3","3",397,769,"ไทยภักดี"
"UDN_5_8","8",259,701,"ประชาธิปัตย์"
"UDN_5_10","10",224,719,"เสรีรวมไทย"
"UDN_5_7","7",202,738,"เพื่อชาติไทย"
"UDN_5_16","16",182,742,"คลองไทย"
"UDN_5_11","11",178,761,"พลังสังคมใหม่"
"UDN_5_12","12",141,733,"ไทยศรีวิไลย์"
"UDN_5_17","17",124,783,"ชาติรุ่งเรือง"
"UDN_5_14","14",100,737,"พลังปวงชนไทย"
"UDN_5_18","18",54,765,"ไทยสมาร์ท"
"UDN_5_15","15",0,770,"แนวทางใหม่"
"UDN_6_5","5",27751,762,"ไทยสร้างไทย"
"UDN_6_4","4",22885,705,"เพื่อไทย"
"UDN_6_1","1",22150,726,"ก้าวไกล"
"UDN_6_9","9",4362,743,"พลังประชารัฐ"
"UDN_6_13","13",1036,763,"รวมไทยสร้างชาติ"
"UDN_6_6","6",771,706,"ชาติพัฒนากล้า"
"UDN_6_14","14",405,737,"พลังปวงชนไทย"
"UDN_6_11","11",395,742,"คลองไทย"
"UDN_6_15","15",373,770,"แนวทางใหม่"
"UDN_6_2","2",266,709,"ภูมิใจไทย"
"UDN_6_3","3",258,738,"เพื่อชาติไทย"
"UDN_6_7","7",226,719,"เสรีรวมไทย"
"UDN_6_8","8",204,701,"ประชาธิปัตย์"
"UDN_6_16","16",106,765,"ไทยสมาร์ท"
"UDN_6_12","12",103,769,"ไทยภักดี"
"UDN_6_10","10",92,761,"พลังสังคมใหม่"
"UDN_7_3","3",33928,705,"เพื่อไทย"
"UDN_7_1","1",32943,726,"ก้าวไกล"
"UDN_7_2","2",3643,763,"รวมไทยสร้างชาติ"
"UDN_7_10","10",3178,709,"ภูมิใจไทย"
"UDN_7_5","5",2573,743,"พลังประชารัฐ"
"UDN_7_13","13",744,761,"พลังสังคมใหม่"
"UDN_7_4","4",659,706,"ชาติพัฒนากล้า"
"UDN_7_9","9",537,719,"เสรีรวมไทย"
"UDN_7_11","11",418,701,"ประชาธิปัตย์"
"UDN_7_12","12",356,762,"ไทยสร้างไทย"
"UDN_7_7","7",315,733,"ไทยศรีวิไลย์"
"UDN_7_8","8",231,738,"เพื่อชาติไทย"
"UDN_7_6","6",227,769,"ไทยภักดี"
"UDN_7_14","14",130,742,"คลองไทย"
"UDN_7_15","15",127,702,"ประชากรไทย"
"UDN_7_17","17",88,770,"แนวทางใหม่"
"UDN_7_18","18",76,765,"ไทยสมาร์ท"
"UDN_7_16","16",71,737,"พลังปวงชนไทย"
"UDN_8_5","5",33537,705,"เพื่อไทย"
"UDN_8_1","1",24018,726,"ก้าวไกล"
"UDN_8_3","3",10126,743,"พลังประชารัฐ"
"UDN_8_9","9",3544,762,"ไทยสร้างไทย"
"UDN_8_2","2",2174,763,"รวมไทยสร้างชาติ"
"UDN_8_8","8",960,719,"เสรีรวมไทย"
"UDN_8_15","15",769,765,"ไทยสมาร์ท"
"UDN_8_10","10",622,709,"ภูมิใจไทย"
"UDN_8_7","7",555,733,"ไทยศรีวิไลย์"
"UDN_8_6","6",550,701,"ประชาธิปัตย์"
"UDN_8_11","11",436,739,"รวมแผ่นดิน"
"UDN_8_4","4",371,738,"เพื่อชาติไทย"
"UDN_8_13","13",349,770,"แนวทางใหม่"
"UDN_8_12","12",140,761,"พลังสังคมใหม่"
"UDN_8_14","14",132,769,"ไทยภักดี"
"UDN_8_16","16",64,737,"พลังปวงชนไทย"
"UDN_8_17","17",45,742,"คลองไทย"
"UDN_9_6","6",43529,705,"เพื่อไทย"
"UDN_9_8","8",21666,726,"ก้าวไกล"
"UDN_9_5","5",7401,743,"พลังประชารัฐ"
"UDN_9_10","10",1911,763,"รวมไทยสร้างชาติ"
"UDN_9_4","4",1835,762,"ไทยสร้างไทย"
"UDN_9_9","9",1103,739,"รวมแผ่นดิน"
"UDN_9_3","3",791,719,"เสรีรวมไทย"
"UDN_9_12","12",633,737,"พลังปวงชนไทย"
"UDN_9_7","7",542,709,"ภูมิใจไทย"
"UDN_9_11","11",488,701,"ประชาธิปัตย์"
"UDN_9_1","1",465,733,"ไทยศรีวิไลย์"
"UDN_9_2","2",346,769,"ไทยภักดี"
"UDN_9_13","13",224,770,"แนวทางใหม่"
"UDN_9_15","15",165,765,"ไทยสมาร์ท"
"UDN_9_14","14",127,742,"คลองไทย"
"UTI_1_4","4",49464,709,"ภูมิใจไทย"
"UTI_1_6","6",15818,726,"ก้าวไกล"
"UTI_1_1","1",11272,705,"เพื่อไทย"
"UTI_1_7","7",5146,763,"รวมไทยสร้างชาติ"
"UTI_1_5","5",1350,701,"ประชาธิปัตย์"
"UTI_1_8","8",712,762,"ไทยสร้างไทย"
"UTI_1_3","3",574,743,"พลังประชารัฐ"
"UTI_1_2","2",492,719,"เสรีรวมไทย"
"UTI_2_4","4",43505,709,"ภูมิใจไทย"
"UTI_2_1","1",18690,705,"เพื่อไทย"
"UTI_2_6","6",18435,726,"ก้าวไกล"
"UTI_2_7","7",3304,763,"รวมไทยสร้างชาติ"
"UTI_2_5","5",1528,701,"ประชาธิปัตย์"
"UTI_2_3","3",613,743,"พลังประชารัฐ"
"UTI_2_2","2",471,719,"เสรีรวมไทย"
"UTI_2_8","8",245,762,"ไทยสร้างไทย"
"UTT_1_3","3",32820,705,"เพื่อไทย"
"UTT_1_2","2",25696,709,"ภูมิใจไทย"
"UTT_1_4","4",19857,726,"ก้าวไกล"
"UTT_1_8","8",4089,763,"รวมไทยสร้างชาติ"
"UTT_1_6","6",820,701,"ประชาธิปัตย์"
"UTT_1_1","1",717,762,"ไทยสร้างไทย"
"UTT_1_7","7",396,719,"เสรีรวมไทย"
"UTT_1_5","5",362,743,"พลังประชารัฐ"
"UTT_1_9","9",269,742,"คลองไทย"
"UTT_2_7","7",36119,705,"เพื่อไทย"
"UTT_2_9","9",20936,726,"ก้าวไกล"
"UTT_2_8","8",20712,763,"รวมไทยสร้างชาติ"
"UTT_2_5","5",1086,701,"ประชาธิปัตย์"
"UTT_2_4","4",845,743,"พลังประชารัฐ"
"UTT_2_6","6",651,719,"เสรีรวมไทย"
"UTT_2_3","3",535,714,"ครูไทยเพื่อประชาชน"
"UTT_2_2","2",503,709,"ภูมิใจไทย"
"UTT_2_1","1",493,761,"พลังสังคมใหม่"
"UTT_2_10","10",460,762,"ไทยสร้างไทย"
"UTT_2_11","11",231,742,"คลองไทย"
"UTT_3_8","8",48779,705,"เพื่อไทย"
"UTT_3_6","6",18506,726,"ก้าวไกล"
"UTT_3_4","4",12896,763,"รวมไทยสร้างชาติ"
"UTT_3_5","5",1543,701,"ประชาธิปัตย์"
"UTT_3_9","9",1284,743,"พลังประชารัฐ"
"UTT_3_2","2",1150,762,"ไทยสร้างไทย"
"UTT_3_3","3",824,709,"ภูมิใจไทย"
"UTT_3_7","7",654,719,"เสรีรวมไทย"
"UTT_3_1","1",415,733,"ไทยศรีวิไลย์"
"UTT_3_10","10",111,742,"คลองไทย"
"YLA_1_8","8",23682,740,"ประชาชาติ"
"YLA_1_7","7",20451,743,"พลังประชารัฐ"
"YLA_1_12","12",17378,701,"ประชาธิปัตย์"
"YLA_1_13","13",14871,726,"ก้าวไกล"
"YLA_1_3","3",7367,763,"รวมไทยสร้างชาติ"
"YLA_1_11","11",3125,747,"เป็นธรรม"
"YLA_1_6","6",1707,705,"เพื่อไทย"
"YLA_1_10","10",737,709,"ภูมิใจไทย"
"YLA_1_14","14",559,733,"ไทยศรีวิไลย์"
"YLA_1_5","5",424,719,"เสรีรวมไทย"
"YLA_1_4","4",406,762,"ไทยสร้างไทย"
"YLA_1_2","2",387,721,"เพื่อชาติ"
"YLA_1_1","1",345,739,"รวมแผ่นดิน"
"YLA_1_9","9",233,784,"รวมใจไทย"
"YLA_2_11","11",51946,740,"ประชาชาติ"
"YLA_2_5","5",24611,743,"พลังประชารัฐ"
"YLA_2_9","9",6540,726,"ก้าวไกล"
"YLA_2_7","7",2527,709,"ภูมิใจไทย"
"YLA_2_4","4",1758,701,"ประชาธิปัตย์"
"YLA_2_10","10",1040,763,"รวมไทยสร้างชาติ"
"YLA_2_1","1",987,747,"เป็นธรรม"
"YLA_2_2","2",970,733,"ไทยศรีวิไลย์"
"YLA_2_6","6",876,705,"เพื่อไทย"
"YLA_2_8","8",504,762,"ไทยสร้างไทย"
"YLA_2_3","3",453,739,"รวมแผ่นดิน"
"YLA_2_12","12",440,719,"เสรีรวมไทย"
"YLA_2_13","13",318,721,"เพื่อชาติ"
"YLA_2_15","15",246,737,"พลังปวงชนไทย"
"YLA_2_14","14",133,736,"ไทยพร้อม"
"YLA_3_10","10",31741,740,"ประชาชาติ"
"YLA_3_7","7",24885,743,"พลังประชารัฐ"
"YLA_3_11","11",16575,726,"ก้าวไกล"
"YLA_3_4","4",6270,763,"รวมไทยสร้างชาติ"
"YLA_3_1","1",5286,701,"ประชาธิปัตย์"
"YLA_3_9","9",2659,705,"เพื่อไทย"
"YLA_3_2","2",1098,747,"เป็นธรรม"
"YLA_3_8","8",616,709,"ภูมิใจไทย"
"YLA_3_6","6",465,719,"เสรีรวมไทย"
"YLA_3_3","3",401,762,"ไทยสร้างไทย"
"YLA_3_14","14",290,737,"พลังปวงชนไทย"
"YLA_3_13","13",210,742,"คลองไทย"
"YLA_3_5","5",210,721,"เพื่อชาติ"
"YLA_3_12","12",207,733,"ไทยศรีวิไลย์"
"YST_1_1","1",53130,762,"ไทยสร้างไทย"
"YST_1_4","4",25214,707,"ชาติไทยพัฒนา"
"YST_1_5","5",13394,705,"เพื่อไทย"
"YST_1_7","7",11714,726,"ก้าวไกล"
"YST_1_11","11",958,743,"พลังประชารัฐ"
"YST_1_2","2",595,709,"ภูมิใจไทย"
"YST_1_3","3",369,719,"เสรีรวมไทย"
"YST_1_10","10",341,739,"รวมแผ่นดิน"
"YST_1_6","6",193,769,"ไทยภักดี"
"YST_1_12","12",148,701,"ประชาธิปัตย์"
"YST_1_13","13",128,742,"คลองไทย"
"YST_1_8","8",109,712,"ประชาธิปไตยใหม่"
"YST_1_9","9",0,763,"รวมไทยสร้างชาติ"
"YST_2_6","6",44851,705,"เพื่อไทย"
"YST_2_9","9",34581,762,"ไทยสร้างไทย"
"YST_2_3","3",9509,726,"ก้าวไกล"
"YST_2_5","5",1435,709,"ภูมิใจไทย"
"YST_2_12","12",1351,739,"รวมแผ่นดิน"
"YST_2_4","4",1097,763,"รวมไทยสร้างชาติ"
"YST_2_1","1",406,743,"พลังประชารัฐ"
"YST_2_7","7",301,755,"เพื่ออนาคตไทย"
"YST_2_8","8",277,701,"ประชาธิปัตย์"
"YST_2_2","2",263,712,"ประชาธิปไตยใหม่"
"YST_2_11","11",121,719,"เสรีรวมไทย"
"YST_2_13","13",116,742,"คลองไทย"
"YST_2_10","10",110,769,"ไทยภักดี"
"YST_3_5","5",37946,709,"ภูมิใจไทย"
"YST_3_2","2",25205,705,"เพื่อไทย"
"YST_3_9","9",14502,726,"ก้าวไกล"
"YST_3_10","10",13483,707,"ชาติไทยพัฒนา"
"YST_3_4","4",4957,743,"พลังประชารัฐ"
"YST_3_3","3",1498,762,"ไทยสร้างไทย"
"YST_3_6","6",821,763,"รวมไทยสร้างชาติ"
